from_id,to_id,travel_time
E00054681,non_FS_22,21.0
E00054681,non_FS_41,24.0
E00054682,non_FS_22,16.0
E00054682,non_FS_41,30.0
E00054661,non_FS_22,24.0
E00054661,non_FS_41,17.0
E00054237,non_FS_41,9.0
E00053799,non_FS_41,11.0
E00053798,non_FS_41,11.0
E00054223,non_FS_22,21.0
E00054222,non_FS_18,26.0
E00054222,non_FS_22,13.0
E00054220,non_FS_18,25.0
E00054220,non_FS_22,13.0
E00054221,non_FS_22,16.0
E00054675,non_FS_22,13.0
E00054217,non_FS_22,21.0
E00054218,non_FS_22,16.0
E00054678,non_FS_22,18.0
E00054551,non_FS_24,7.0
E00054548,non_FS_24,4.0
E00054546,non_FS_24,9.0
E00054550,non_FS_24,15.0
E00054545,non_FS_24,8.0
E00054544,non_FS_24,11.0
E00054524,non_FS_24,17.0
E00054543,non_FS_24,13.0
E00176171,non_FS_24,19.0
E00176162,non_FS_24,18.0
E00054216,non_FS_22,19.0
E00054214,non_FS_22,25.0
E00054210,non_FS_22,21.0
E00054215,non_FS_22,27.0
E00054213,non_FS_22,24.0
E00054674,non_FS_22,22.0
E00054211,non_FS_22,21.0
E00054209,non_FS_22,24.0
E00054676,non_FS_22,17.0
E00054676,non_FS_41,27.0
E00054677,non_FS_22,29.0
E00054677,non_FS_41,19.0
E00053797,non_FS_22,28.0
E00053797,non_FS_41,14.0
E00053796,non_FS_41,5.0
E00053794,non_FS_41,27.0
E00053791,non_FS_41,15.0
E00053793,non_FS_41,5.0
E00053833,non_FS_41,18.0
E00053795,non_FS_41,26.0
E00053790,non_FS_41,24.0
E00053578,non_FS_24,19.0
E00054542,non_FS_24,8.0
E00053575,non_FS_24,20.0
E00054541,non_FS_24,16.0
E00054537,non_FS_24,17.0
E00053577,non_FS_24,26.0
E00053573,non_FS_24,20.0
E00053561,non_FS_24,25.0
E00054155,non_FS_22,23.0
E00054180,non_FS_22,25.0
E00176174,non_FS_22,27.0
E00176129,non_FS_22,29.0
E00054154,non_FS_22,25.0
E00054151,non_FS_22,25.0
E00054153,non_FS_22,25.0
E00054207,non_FS_22,29.0
E00054150,non_FS_22,26.0
E00054142,non_FS_22,26.0
E00053792,non_FS_41,18.0
E00054147,non_FS_22,28.0
E00053831,non_FS_41,8.0
E00053832,non_FS_41,15.0
E00054146,non_FS_22,29.0
E00054144,non_FS_41,28.0
E00053830,non_FS_41,14.0
E00053789,non_FS_41,8.0
E00053828,non_FS_41,22.0
E00053824,non_FS_41,19.0
E00057045,non_FS_20,12.0
E00057045,non_FS_21,24.0
E00057045,non_FS_23,15.0
E00057043,non_FS_20,10.0
E00057043,non_FS_21,22.0
E00057043,non_FS_23,13.0
E00057032,non_FS_20,21.0
E00057032,non_FS_21,5.0
E00057032,non_FS_23,11.0
E00057039,non_FS_20,13.0
E00057039,non_FS_21,25.0
E00057039,non_FS_23,15.0
E00057042,non_FS_20,17.0
E00057042,non_FS_21,29.0
E00057042,non_FS_23,20.0
E00057038,non_FS_20,11.0
E00057038,non_FS_21,23.0
E00057038,non_FS_23,12.0
E00057033,non_FS_20,15.0
E00057033,non_FS_21,27.0
E00057033,non_FS_23,16.0
E00057034,non_FS_20,14.0
E00057034,non_FS_21,13.0
E00057034,non_FS_23,5.0
E00057030,non_FS_20,16.0
E00057030,non_FS_21,28.0
E00057030,non_FS_23,18.0
E00056992,non_FS_20,21.0
E00056992,non_FS_23,23.0
E00057017,non_FS_21,17.0
E00057017,non_FS_23,29.0
E00057017,non_FS_27,28.0
E00057026,non_FS_20,26.0
E00057026,non_FS_21,8.0
E00057026,non_FS_23,16.0
E00057026,non_FS_27,28.0
E00057035,non_FS_21,13.0
E00057035,non_FS_23,25.0
E00057035,non_FS_27,27.0
E00057001,non_FS_21,13.0
E00057001,non_FS_23,24.0
E00057001,non_FS_27,27.0
E00057029,non_FS_21,25.0
E00057029,non_FS_27,26.0
E00057029,non_FS_28,27.0
E00057028,non_FS_21,16.0
E00057028,non_FS_23,27.0
E00057028,non_FS_27,25.0
E00057028,non_FS_28,29.0
E00057025,non_FS_20,28.0
E00057025,non_FS_21,13.0
E00057025,non_FS_23,19.0
E00057025,non_FS_27,25.0
E00057027,non_FS_21,26.0
E00057027,non_FS_27,23.0
E00057027,non_FS_28,25.0
E00057298,non_FS_21,25.0
E00057298,non_FS_27,24.0
E00057298,non_FS_28,25.0
E00057023,non_FS_21,27.0
E00057023,non_FS_25,29.0
E00057023,non_FS_27,24.0
E00057023,non_FS_28,23.0
E00057021,non_FS_20,30.0
E00057021,non_FS_21,15.0
E00057021,non_FS_23,20.0
E00057021,non_FS_27,24.0
E00057266,non_FS_21,25.0
E00057266,non_FS_27,22.0
E00057266,non_FS_28,24.0
E00057022,non_FS_20,28.0
E00057022,non_FS_21,14.0
E00057022,non_FS_23,19.0
E00057022,non_FS_27,23.0
E00056999,non_FS_21,16.0
E00056999,non_FS_23,25.0
E00056999,non_FS_27,23.0
E00056999,non_FS_28,28.0
E00057015,non_FS_21,28.0
E00057015,non_FS_25,27.0
E00057015,non_FS_27,24.0
E00057015,non_FS_28,21.0
E00057018,non_FS_20,30.0
E00057018,non_FS_21,15.0
E00057018,non_FS_23,20.0
E00057018,non_FS_27,21.0
E00057018,non_FS_28,30.0
E00057297,non_FS_21,23.0
E00057297,non_FS_27,20.0
E00057297,non_FS_28,22.0
E00057019,non_FS_21,19.0
E00057019,non_FS_23,26.0
E00057019,non_FS_27,22.0
E00057019,non_FS_28,28.0
E00057020,non_FS_21,26.0
E00057020,non_FS_25,28.0
E00057020,non_FS_27,22.0
E00057020,non_FS_28,21.0
E00057016,non_FS_21,17.0
E00057016,non_FS_23,22.0
E00057016,non_FS_27,20.0
E00057016,non_FS_28,28.0
E00057296,non_FS_21,24.0
E00057296,non_FS_27,19.0
E00057296,non_FS_28,21.0
E00056998,non_FS_21,27.0
E00056998,non_FS_25,28.0
E00056998,non_FS_27,22.0
E00056998,non_FS_28,19.0
E00170452,non_FS_21,20.0
E00170452,non_FS_23,25.0
E00170452,non_FS_27,19.0
E00170452,non_FS_28,27.0
E00057014,non_FS_21,29.0
E00057014,non_FS_25,25.0
E00057014,non_FS_26,28.0
E00057014,non_FS_27,24.0
E00057014,non_FS_28,18.0
E00057294,non_FS_21,25.0
E00057294,non_FS_27,17.0
E00057294,non_FS_28,19.0
E00170446,non_FS_21,20.0
E00170446,non_FS_23,25.0
E00170446,non_FS_27,17.0
E00170446,non_FS_28,25.0
E00057291,non_FS_21,29.0
E00057291,non_FS_25,26.0
E00057291,non_FS_26,29.0
E00057291,non_FS_27,23.0
E00057291,non_FS_28,17.0
E00057293,non_FS_21,27.0
E00057293,non_FS_25,28.0
E00057293,non_FS_27,19.0
E00057293,non_FS_28,17.0
E00057290,non_FS_25,23.0
E00057290,non_FS_26,26.0
E00057290,non_FS_27,24.0
E00057290,non_FS_28,16.0
E00170596,non_FS_21,22.0
E00170596,non_FS_23,27.0
E00170596,non_FS_27,16.0
E00170596,non_FS_28,24.0
E00057788,non_FS_19,26.0
E00057788,non_FS_25,9.0
E00057788,non_FS_26,19.0
E00057788,non_FS_28,26.0
E00057789,non_FS_19,27.0
E00057789,non_FS_25,11.0
E00057789,non_FS_26,20.0
E00057789,non_FS_28,25.0
E00056997,non_FS_25,20.0
E00056997,non_FS_26,23.0
E00056997,non_FS_27,29.0
E00056997,non_FS_28,19.0
E00057013,non_FS_25,20.0
E00057013,non_FS_26,23.0
E00057013,non_FS_27,29.0
E00057013,non_FS_28,18.0
E00057276,non_FS_25,16.0
E00057276,non_FS_26,19.0
E00057276,non_FS_27,30.0
E00057276,non_FS_28,16.0
E00057261,non_FS_25,19.0
E00057261,non_FS_26,21.0
E00057261,non_FS_27,29.0
E00057261,non_FS_28,15.0
E00057258,non_FS_25,17.0
E00057258,non_FS_26,20.0
E00057258,non_FS_27,29.0
E00057258,non_FS_28,15.0
E00057282,non_FS_25,20.0
E00057282,non_FS_26,23.0
E00057282,non_FS_27,27.0
E00057282,non_FS_28,14.0
E00057278,non_FS_25,20.0
E00057278,non_FS_26,20.0
E00057278,non_FS_27,28.0
E00057278,non_FS_28,13.0
E00057827,non_FS_25,10.0
E00057827,non_FS_26,5.0
E00057267,non_FS_21,21.0
E00057267,non_FS_23,25.0
E00057267,non_FS_27,17.0
E00057267,non_FS_28,26.0
E00057264,non_FS_21,26.0
E00057264,non_FS_27,15.0
E00057264,non_FS_28,18.0
E00187046,non_FS_25,25.0
E00187046,non_FS_26,28.0
E00187046,non_FS_27,22.0
E00187046,non_FS_28,15.0
E00057287,non_FS_21,28.0
E00057287,non_FS_27,14.0
E00057287,non_FS_28,18.0
E00057285,non_FS_21,22.0
E00057285,non_FS_23,26.0
E00057285,non_FS_27,15.0
E00057285,non_FS_28,24.0
E00057283,non_FS_21,27.0
E00057283,non_FS_27,15.0
E00057283,non_FS_28,17.0
E00057292,non_FS_25,22.0
E00057292,non_FS_26,25.0
E00057292,non_FS_27,24.0
E00057292,non_FS_28,13.0
E00187042,non_FS_25,24.0
E00187042,non_FS_26,27.0
E00187042,non_FS_27,22.0
E00187042,non_FS_28,14.0
E00057259,non_FS_21,30.0
E00057259,non_FS_25,29.0
E00057259,non_FS_27,19.0
E00057259,non_FS_28,14.0
E00057281,non_FS_27,16.0
E00057281,non_FS_28,13.0
E00057024,non_FS_20,19.0
E00057024,non_FS_21,16.0
E00057024,non_FS_23,10.0
E00057024,non_FS_27,29.0
E00057000,non_FS_20,21.0
E00057000,non_FS_23,22.0
E00057265,non_FS_20,22.0
E00057265,non_FS_21,18.0
E00057265,non_FS_23,13.0
E00057265,non_FS_27,28.0
E00057295,non_FS_20,29.0
E00057295,non_FS_21,18.0
E00057295,non_FS_23,19.0
E00057295,non_FS_27,23.0
E00057268,non_FS_20,25.0
E00057268,non_FS_21,22.0
E00057268,non_FS_23,16.0
E00057268,non_FS_27,25.0
E00057286,non_FS_20,28.0
E00057286,non_FS_21,21.0
E00057286,non_FS_23,19.0
E00057286,non_FS_27,21.0
E00057289,non_FS_21,23.0
E00057289,non_FS_23,24.0
E00057289,non_FS_27,20.0
E00057262,non_FS_21,22.0
E00057262,non_FS_23,23.0
E00057262,non_FS_27,19.0
E00057288,non_FS_21,23.0
E00057288,non_FS_23,21.0
E00057288,non_FS_27,19.0
E00059120,non_FS_30,26.0
E00170443,non_FS_29,29.0
E00170444,non_FS_29,28.0
E00170450,non_FS_29,29.0
E00170449,non_FS_29,29.0
E00059122,non_FS_29,22.0
E00059159,non_FS_29,19.0
E00057257,non_FS_25,30.0
E00057257,non_FS_27,18.0
E00057257,non_FS_28,12.0
E00057284,non_FS_21,28.0
E00057284,non_FS_27,9.0
E00057284,non_FS_28,18.0
E00057280,non_FS_21,30.0
E00057280,non_FS_27,8.0
E00057280,non_FS_28,17.0
E00057275,non_FS_27,11.0
E00057275,non_FS_28,13.0
E00057271,non_FS_21,31.0
E00057271,non_FS_27,9.0
E00057271,non_FS_28,16.0
E00057332,non_FS_25,28.0
E00057332,non_FS_26,28.0
E00057332,non_FS_27,19.0
E00057332,non_FS_28,7.0
E00057274,non_FS_21,29.0
E00057274,non_FS_27,7.0
E00057274,non_FS_28,19.0
E00057270,non_FS_25,29.0
E00057270,non_FS_27,16.0
E00057270,non_FS_28,7.0
E00057269,non_FS_27,13.0
E00057269,non_FS_28,9.0
E00057333,non_FS_27,5.0
E00057333,non_FS_28,24.0
E00057272,non_FS_27,6.0
E00057272,non_FS_28,14.0
E00057331,non_FS_27,11.0
E00057331,non_FS_28,11.0
E00057330,non_FS_26,30.0
E00057330,non_FS_27,16.0
E00057330,non_FS_28,5.0
E00187072,non_FS_27,13.0
E00187072,non_FS_28,8.0
E00057273,non_FS_27,9.0
E00057273,non_FS_28,11.0
E00057329,non_FS_27,2.0
E00057329,non_FS_28,19.0
E00057328,non_FS_25,28.0
E00057328,non_FS_26,25.0
E00057328,non_FS_27,19.0
E00057328,non_FS_28,2.0
E00057255,non_FS_27,4.0
E00057255,non_FS_28,21.0
E00057256,non_FS_27,2.0
E00057256,non_FS_28,17.0
E00187061,non_FS_27,14.0
E00187061,non_FS_28,4.0
E00060021,non_FS_61,25.0
E00060023,non_FS_61,25.0
E00168730,non_FS_61,21.0
E00060019,non_FS_61,27.0
E00060084,non_FS_61,10.0
E00060085,non_FS_61,15.0
E00060074,non_FS_61,8.0
E00060008,non_FS_61,28.0
E00060009,non_FS_61,28.0
E00060011,non_FS_61,25.0
E00060127,non_FS_61,30.0
E00060120,non_FS_61,27.0
E00060117,non_FS_61,28.0
E00179981,non_FS_61,21.0
E00060082,non_FS_61,10.0
E00060076,non_FS_61,20.0
E00060081,non_FS_61,16.0
E00060077,non_FS_61,10.0
E00060079,non_FS_61,20.0
E00060075,non_FS_61,9.0
E00060072,non_FS_61,16.0
E00060071,non_FS_61,13.0
E00060069,non_FS_61,23.0
E00060070,non_FS_61,11.0
E00060121,non_FS_61,18.0
E00180057,non_FS_61,9.0
E00060083,non_FS_61,7.0
E00180133,non_FS_61,11.0
E00060073,non_FS_61,3.0
E00060067,non_FS_61,2.0
E00168743,non_FS_61,18.0
E00060060,non_FS_61,4.0
E00060063,non_FS_61,10.0
E00060065,non_FS_61,9.0
E00180061,non_FS_61,28.0
E00060111,non_FS_61,28.0
E00060148,non_FS_61,28.0
E00060068,non_FS_61,15.0
E00060066,non_FS_61,23.0
E00060047,non_FS_61,12.0
E00060062,non_FS_61,22.0
E00060055,non_FS_61,21.0
E00060054,non_FS_61,17.0
E00060051,non_FS_61,27.0
E00060053,non_FS_61,23.0
E00060049,non_FS_61,27.0
E00168724,non_FS_61,19.0
E00060064,non_FS_61,14.0
E00060143,non_FS_61,22.0
E00060061,non_FS_61,13.0
E00060058,non_FS_61,11.0
E00060144,non_FS_61,18.0
E00060050,non_FS_61,16.0
E00060059,non_FS_61,19.0
E00060052,non_FS_61,19.0
E00168722,non_FS_61,19.0
E00060106,non_FS_61,24.0
E00060139,non_FS_61,26.0
E00060137,non_FS_61,30.0
E00059581,non_FS_62,30.0
E00059578,non_FS_62,26.0
E00059577,non_FS_62,27.0
E00059571,non_FS_62,25.0
E00059576,non_FS_62,23.0
E00059572,non_FS_62,20.0
E00059570,non_FS_62,19.0
E00059603,non_FS_62,19.0
E00059600,non_FS_62,14.0
E00059597,non_FS_62,14.0
E00059574,non_FS_62,28.0
E00059575,non_FS_62,22.0
E00059413,non_FS_62,30.0
E00059573,non_FS_62,23.0
E00059567,non_FS_62,20.0
E00059606,non_FS_62,18.0
E00059607,non_FS_62,19.0
E00168733,non_FS_62,25.0
E00168749,non_FS_62,27.0
E00059605,non_FS_62,16.0
E00059604,non_FS_62,14.0
E00168742,non_FS_62,23.0
E00059601,non_FS_62,17.0
E00059602,non_FS_62,20.0
E00059599,non_FS_62,15.0
E00059598,non_FS_62,9.0
E00059566,non_FS_62,9.0
E00059589,non_FS_62,5.0
E00059596,non_FS_62,9.0
E00059595,non_FS_62,2.0
E00059569,non_FS_62,6.0
E00059591,non_FS_62,5.0
E00059593,non_FS_62,7.0
E00059317,non_FS_62,11.0
E00059592,non_FS_62,14.0
E00059590,non_FS_62,8.0
E00059588,non_FS_62,11.0
E00059587,non_FS_62,14.0
E00059319,non_FS_62,16.0
E00059320,non_FS_62,13.0
E00180106,non_FS_71,27.0
E00180121,non_FS_71,29.0
E00059284,non_FS_71,25.0
E00168731,non_FS_71,27.0
E00059286,non_FS_71,29.0
E00168732,non_FS_71,22.0
E00168732,non_FS_72,28.0
E00059282,non_FS_71,23.0
E00059282,non_FS_72,30.0
E00168723,non_FS_61,19.0
E00060138,non_FS_61,22.0
E00060136,non_FS_61,24.0
E00180070,non_FS_61,29.0
E00180010,non_FS_71,28.0
E00180100,non_FS_71,26.0
E00180100,non_FS_72,29.0
E00059279,non_FS_71,27.0
E00059267,non_FS_71,21.0
E00059267,non_FS_72,27.0
E00059283,non_FS_71,13.0
E00059283,non_FS_72,21.0
E00180116,non_FS_71,28.0
E00059264,non_FS_71,15.0
E00059264,non_FS_72,22.0
E00180086,non_FS_71,13.0
E00180086,non_FS_72,21.0
E00059314,non_FS_71,13.0
E00059314,non_FS_72,21.0
E00059260,non_FS_71,16.0
E00059260,non_FS_72,23.0
E00059308,non_FS_71,18.0
E00059308,non_FS_72,22.0
E00059258,non_FS_71,12.0
E00059258,non_FS_72,20.0
E00059312,non_FS_71,9.0
E00059312,non_FS_72,17.0
E00059253,non_FS_71,14.0
E00059253,non_FS_72,20.0
E00059309,non_FS_71,7.0
E00059309,non_FS_72,15.0
E00059315,non_FS_71,6.0
E00059315,non_FS_72,14.0
E00059277,non_FS_71,8.0
E00059277,non_FS_72,16.0
E00059310,non_FS_71,8.0
E00059310,non_FS_72,16.0
E00059250,non_FS_71,9.0
E00059250,non_FS_72,17.0
E00059307,non_FS_71,5.0
E00059307,non_FS_72,14.0
E00059249,non_FS_71,6.0
E00059249,non_FS_72,14.0
E00059245,non_FS_71,12.0
E00059245,non_FS_72,15.0
E00180036,non_FS_62,15.0
E00180045,non_FS_62,19.0
E00180062,non_FS_62,17.0
E00059305,non_FS_71,8.0
E00059305,non_FS_72,16.0
E00059244,non_FS_71,13.0
E00059244,non_FS_72,16.0
E00059306,non_FS_71,2.0
E00059306,non_FS_72,10.0
E00059300,non_FS_71,2.0
E00059300,non_FS_72,9.0
E00059292,non_FS_71,10.0
E00059292,non_FS_72,13.0
E00059303,non_FS_71,7.0
E00059303,non_FS_72,12.0
E00059299,non_FS_71,4.0
E00059299,non_FS_72,11.0
E00059301,non_FS_71,2.0
E00059301,non_FS_72,8.0
E00059235,non_FS_71,11.0
E00059235,non_FS_72,13.0
E00059304,non_FS_71,3.0
E00059304,non_FS_72,6.0
E00059297,non_FS_71,6.0
E00059297,non_FS_72,10.0
E00059239,non_FS_71,9.0
E00059239,non_FS_72,11.0
E00059236,non_FS_71,14.0
E00059236,non_FS_72,16.0
E00059289,non_FS_71,6.0
E00059289,non_FS_72,7.0
E00059233,non_FS_71,9.0
E00059233,non_FS_72,9.0
E00059276,non_FS_71,10.0
E00059276,non_FS_72,11.0
E00059280,non_FS_71,13.0
E00059280,non_FS_72,8.0
E00059275,non_FS_71,18.0
E00059275,non_FS_72,14.0
E00180079,non_FS_71,14.0
E00180079,non_FS_72,11.0
E00059291,non_FS_71,13.0
E00059291,non_FS_72,9.0
E00180035,non_FS_71,24.0
E00180035,non_FS_72,27.0
E00180082,non_FS_71,19.0
E00180082,non_FS_72,22.0
E00180007,non_FS_71,28.0
E00059302,non_FS_71,18.0
E00059302,non_FS_72,21.0
E00059294,non_FS_71,29.0
E00059295,non_FS_71,26.0
E00059295,non_FS_72,23.0
E00059290,non_FS_71,14.0
E00059290,non_FS_72,9.0
E00180120,non_FS_71,23.0
E00180120,non_FS_72,20.0
E00059273,non_FS_71,22.0
E00059273,non_FS_72,14.0
E00180034,non_FS_71,20.0
E00180034,non_FS_72,15.0
E00059270,non_FS_71,20.0
E00059270,non_FS_72,12.0
E00179996,non_FS_71,23.0
E00179996,non_FS_72,19.0
E00059269,non_FS_71,22.0
E00059269,non_FS_72,14.0
E00060102,non_FS_61,24.0
E00060100,non_FS_61,29.0
E00060097,non_FS_61,28.0
E00180093,non_FS_62,17.0
E00179980,non_FS_62,14.0
E00059924,non_FS_62,22.0
E00059919,non_FS_62,29.0
E00059920,non_FS_62,30.0
E00059918,non_FS_62,26.0
E00059933,non_FS_62,29.0
E00060056,non_FS_61,29.0
E00187115,non_FS_63,20.0
E00058630,non_FS_63,16.0
E00058603,non_FS_63,23.0
E00058657,non_FS_63,23.0
E00165676,non_FS_63,26.0
E00187130,non_FS_63,15.0
E00058638,non_FS_63,13.0
E00058636,non_FS_63,1.0
E00058637,non_FS_63,11.0
E00058631,non_FS_63,4.0
E00058629,non_FS_63,12.0
E00058634,non_FS_63,9.0
E00058606,non_FS_63,6.0
E00170453,non_FS_19,28.0
E00058640,non_FS_63,20.0
E00057918,non_FS_63,25.0
E00058633,non_FS_63,20.0
E00057941,non_FS_63,27.0
E00058632,non_FS_63,23.0
E00057940,non_FS_63,28.0
E00058623,non_FS_63,29.0
E00057929,non_FS_19,29.0
E00057928,non_FS_19,29.0
E00057824,non_FS_19,26.0
E00058628,non_FS_63,12.0
E00058622,non_FS_63,12.0
E00058635,non_FS_63,14.0
E00058626,non_FS_63,14.0
E00058624,non_FS_63,16.0
E00058667,non_FS_63,17.0
E00058625,non_FS_63,18.0
E00058670,non_FS_63,21.0
E00058669,non_FS_63,19.0
E00058621,non_FS_63,17.0
E00057926,non_FS_19,28.0
E00170457,non_FS_19,25.0
E00170447,non_FS_19,26.0
E00057906,non_FS_19,25.0
E00170455,non_FS_19,24.0
E00057785,non_FS_19,21.0
E00057822,non_FS_19,19.0
E00057820,non_FS_19,22.0
E00057819,non_FS_19,16.0
E00057816,non_FS_19,13.0
E00057924,non_FS_19,26.0
E00057786,non_FS_19,20.0
E00057907,non_FS_19,30.0
E00057821,non_FS_19,18.0
E00057823,non_FS_19,21.0
E00057818,non_FS_19,15.0
E00057817,non_FS_19,16.0
E00057811,non_FS_19,18.0
E00058663,non_FS_63,22.0
E00058660,non_FS_63,20.0
E00058659,non_FS_63,22.0
E00058658,non_FS_63,28.0
E00058662,non_FS_63,23.0
E00058661,non_FS_63,22.0
E00058618,non_FS_63,25.0
E00058647,non_FS_63,28.0
E00058644,non_FS_63,26.0
E00057784,non_FS_19,8.0
E00057809,non_FS_19,7.0
E00057809,non_FS_25,27.0
E00057782,non_FS_19,2.0
E00057782,non_FS_25,25.0
E00057783,non_FS_19,6.0
E00057783,non_FS_25,26.0
E00057808,non_FS_19,11.0
E00057808,non_FS_25,26.0
E00057807,non_FS_19,4.0
E00057807,non_FS_25,21.0
E00057781,non_FS_19,8.0
E00057781,non_FS_25,21.0
E00057803,non_FS_19,14.0
E00057803,non_FS_25,21.0
E00057780,non_FS_19,11.0
E00057780,non_FS_25,18.0
E00057780,non_FS_26,28.0
E00057802,non_FS_19,16.0
E00057802,non_FS_25,17.0
E00057802,non_FS_26,28.0
E00057815,non_FS_19,21.0
E00057814,non_FS_19,17.0
E00057810,non_FS_19,10.0
E00057813,non_FS_19,16.0
E00057812,non_FS_19,10.0
E00057792,non_FS_19,16.0
E00057806,non_FS_19,13.0
E00057805,non_FS_19,7.0
E00057805,non_FS_25,26.0
E00057804,non_FS_19,9.0
E00057804,non_FS_25,20.0
E00057799,non_FS_19,19.0
E00057799,non_FS_25,16.0
E00057799,non_FS_26,27.0
E00057778,non_FS_19,15.0
E00057778,non_FS_25,18.0
E00057778,non_FS_26,28.0
E00057779,non_FS_19,12.0
E00057779,non_FS_25,18.0
E00057779,non_FS_26,28.0
E00057800,non_FS_19,13.0
E00057800,non_FS_25,13.0
E00057800,non_FS_26,24.0
E00057801,non_FS_19,19.0
E00057801,non_FS_25,18.0
E00057801,non_FS_26,28.0
E00057798,non_FS_19,13.0
E00057798,non_FS_25,15.0
E00057798,non_FS_26,25.0
E00057797,non_FS_19,16.0
E00057797,non_FS_25,13.0
E00057797,non_FS_26,23.0
E00057794,non_FS_19,20.0
E00057794,non_FS_25,5.0
E00057794,non_FS_26,17.0
E00057777,non_FS_19,21.0
E00057777,non_FS_25,6.0
E00057777,non_FS_26,18.0
E00057793,non_FS_19,22.0
E00057793,non_FS_25,7.0
E00057793,non_FS_26,17.0
E00057793,non_FS_28,30.0
E00057791,non_FS_19,21.0
E00057791,non_FS_25,4.0
E00057791,non_FS_26,14.0
E00058656,non_FS_63,27.0
E00058614,non_FS_63,28.0
E00058564,non_FS_64,14.0
E00058566,non_FS_64,14.0
E00058573,non_FS_64,16.0
E00057796,non_FS_19,20.0
E00057796,non_FS_25,17.0
E00057796,non_FS_26,28.0
E00057795,non_FS_19,23.0
E00057795,non_FS_25,14.0
E00057795,non_FS_26,23.0
E00057776,non_FS_19,21.0
E00057776,non_FS_25,9.0
E00057776,non_FS_26,20.0
E00057830,non_FS_25,15.0
E00057830,non_FS_26,15.0
E00057831,non_FS_25,12.0
E00057831,non_FS_26,10.0
E00187140,non_FS_25,15.0
E00187140,non_FS_26,12.0
E00057829,non_FS_25,11.0
E00057829,non_FS_26,7.0
E00187149,non_FS_25,21.0
E00187149,non_FS_26,12.0
E00187094,non_FS_25,23.0
E00187094,non_FS_26,15.0
E00187104,non_FS_25,25.0
E00187104,non_FS_26,14.0
E00058546,non_FS_26,26.0
E00058587,non_FS_26,29.0
E00058587,non_FS_64,29.0
E00170466,non_FS_26,25.0
E00058586,non_FS_64,28.0
E00058585,non_FS_64,26.0
E00187058,non_FS_26,26.0
E00187058,non_FS_34,25.0
E00058583,non_FS_64,28.0
E00058577,non_FS_64,24.0
E00058581,non_FS_34,28.0
E00058543,non_FS_64,25.0
E00170037,non_FS_26,26.0
E00170037,non_FS_28,28.0
E00170037,non_FS_34,23.0
E00170040,non_FS_26,25.0
E00170040,non_FS_28,27.0
E00170040,non_FS_34,24.0
E00187143,non_FS_26,26.0
E00187143,non_FS_34,25.0
E00187097,non_FS_26,27.0
E00187097,non_FS_34,24.0
E00170267,non_FS_26,28.0
E00170267,non_FS_28,30.0
E00170267,non_FS_34,20.0
E00187054,non_FS_34,20.0
E00170265,non_FS_26,28.0
E00170265,non_FS_28,30.0
E00170265,non_FS_34,19.0
E00170329,non_FS_34,19.0
E00187029,non_FS_28,24.0
E00187029,non_FS_34,21.0
E00187029,non_FS_35,29.0
E00187088,non_FS_34,19.0
E00058545,non_FS_65,26.0
E00058544,non_FS_65,20.0
E00058575,non_FS_64,25.0
E00058575,non_FS_65,24.0
E00058580,non_FS_65,23.0
E00165678,non_FS_65,18.0
E00058571,non_FS_65,16.0
E00165677,non_FS_65,13.0
E00058541,non_FS_64,27.0
E00058541,non_FS_65,16.0
E00058572,non_FS_64,24.0
E00058572,non_FS_65,21.0
E00058562,non_FS_65,8.0
E00058579,non_FS_64,29.0
E00058578,non_FS_34,29.0
E00058578,non_FS_64,28.0
E00058574,non_FS_64,19.0
E00058576,non_FS_64,21.0
E00170327,non_FS_34,27.0
E00058568,non_FS_64,19.0
E00058567,non_FS_64,22.0
E00058565,non_FS_34,29.0
E00058565,non_FS_64,24.0
E00058540,non_FS_64,16.0
E00170044,non_FS_34,22.0
E00170609,non_FS_34,15.0
E00187146,non_FS_34,15.0
E00187111,non_FS_34,21.0
E00169789,non_FS_34,14.0
E00187139,non_FS_34,15.0
E00170612,non_FS_34,14.0
E00187085,non_FS_34,22.0
E00187095,non_FS_34,22.0
E00169800,non_FS_34,16.0
E00169800,non_FS_35,27.0
E00170271,non_FS_34,14.0
E00058561,non_FS_64,14.0
E00058561,non_FS_65,22.0
E00058558,non_FS_64,6.0
E00058555,non_FS_64,4.0
E00058597,non_FS_64,19.0
E00058597,non_FS_65,25.0
E00058556,non_FS_64,7.0
E00058556,non_FS_73,29.0
E00058594,non_FS_64,4.0
E00058594,non_FS_73,26.0
E00058598,non_FS_64,10.0
E00058598,non_FS_73,26.0
E00058547,non_FS_64,6.0
E00058547,non_FS_73,26.0
E00058596,non_FS_64,10.0
E00058596,non_FS_73,26.0
E00058595,non_FS_64,8.0
E00058595,non_FS_73,26.0
E00058559,non_FS_64,12.0
E00058559,non_FS_73,29.0
E00058563,non_FS_34,28.0
E00058563,non_FS_64,25.0
E00058557,non_FS_64,15.0
E00058557,non_FS_73,28.0
E00058552,non_FS_64,19.0
E00058552,non_FS_73,29.0
E00058554,non_FS_64,11.0
E00058554,non_FS_73,25.0
E00058600,non_FS_64,15.0
E00058600,non_FS_73,26.0
E00058599,non_FS_64,11.0
E00058599,non_FS_73,26.0
E00057124,non_FS_34,23.0
E00057124,non_FS_64,27.0
E00057124,non_FS_73,29.0
E00057141,non_FS_34,18.0
